date,time,NO2,PM2.5,PM10,O3,SO2
14-01-2021,05:00,45.13595,6.0,3.9,12.17377,2.28965
14-01-2021,06:00,48.88334,6.0,6.9,6.33635,2.21069
14-01-2021,07:00,49.27261,6.0,5.9,6.18667,2.52651
14-01-2021,08:00,62.5957,6.0,8.7,3.79183,4.57929
14-01-2021,09:00,62.60656,6.0,12.1,5.88732,5.28987
14-01-2021,10:00,59.10637,6.0,7.7,9.37979,5.05301
14-01-2021,11:00,56.44921,6.0,3.3,13.72044,4.57929
14-01-2021,12:00,60.14102,6.0,1.6,11.92431,6.47417
14-01-2021,13:00,58.7414,6.0,5.8,14.96775,5.05301
14-01-2021,14:00,42.33822,6.0,7.9,20.95485,2.84232
14-01-2021,15:00,41.55842,6.0,6.9,18.11098,2.76337
14-01-2021,16:00,34.28234,6.0,2.7,19.70754,2.05279
14-01-2021,17:00,28.77786,6.0,4.4,29.98539,1.97383
14-01-2021,18:00,29.22082,6.0,8.8,30.03529,1.65802
14-01-2021,19:00,31.26641,6.0,3.7,27.74023,1.81593
14-01-2021,20:00,30.49909,6.0,3.8,27.19141,1.65802
14-01-2021,21:00,23.9725,6.0,12.6,31.68174,1.1843
14-01-2021,22:00,22.7251,6.0,14.2,31.08303,0.39477
14-01-2021,23:00,21.84905,6.0,18.0,30.03529,0.31581
14-01-2021,24:00,20.57465,6.0,16.4,29.63615,1.50011
15-01-2021,01:00,20.05135,6.0,16.0,27.67371,0.73545
15-01-2021,02:00,16.30234,6.0,11.4,28.47199,0.52532
15-01-2021,03:00,19.63543,6.0,10.8,25.99399,0.70919
15-01-2021,04:00,19.96245,6.0,11.4,23.74883,0.63039
15-01-2021,05:00,16.72827,8.2,12.4,25.44518,0.31519
15-01-2021,06:00,20.02388,7.4,15.2,22.50152,0.70919
15-01-2021,07:00,31.83925,8.8,16.6,14.81807,1.26078
15-01-2021,08:00,31.92519,9.9,18.7,11.9742,1.02438
15-01-2021,09:00,40.67881,10.8,21.8,5.28861,1.81237
15-01-2021,10:00,38.51483,12.8,20.5,7.3342,2.04876
15-01-2021,11:00,33.76287,13.2,20.9,11.12603,1.89117
15-01-2021,12:00,35.17357,19.3,23.7,10.02839,1.89117
15-01-2021,13:00,37.41694,16.7,17.4,10.07829,2.04876
15-01-2021,14:00,40.30876,18.5,19.6,10.77678,1.89117
15-01-2021,15:00,43.49291,18.6,25.5,5.9871,2.44276
15-01-2021,16:00,47.03065,18.1,24.8,4.29076,2.36396
15-01-2021,17:00,67.75079,26.6,31.0,1.94581,5.5947
15-01-2021,18:00,70.57781,26.7,33.2,2.54452,5.20071
15-01-2021,19:00,68.88615,30.0,34.5,1.74624,5.8311
15-01-2021,20:00,63.46538,24.8,31.0,1.59656,5.27951
15-01-2021,21:00,72.86156,25.3,32.3,2.24516,5.8311
15-01-2021,22:00,61.36121,23.5,31.1,2.44473,4.25513
15-01-2021,23:00,52.84682,21.0,24.5,3.3428,2.52155
15-01-2021,24:00,44.00634,13.7,16.0,8.58151,1.57597
16-01-2021,01:00,36.41371,13.9,13.0,11.70811,0.52429
16-01-2021,02:00,25.67261,13.5,11.6,20.35614,0.31458
16-01-2021,03:00,18.23422,15.5,13.3,26.44303,0.07864
16-01-2021,04:00,16.58288,11.4,13.1,31.43228,0.07864
16-01-2021,05:00,11.58703,13.6,16.7,33.97679,0.15729
16-01-2021,06:00,13.66949,13.6,19.6,32.03099,0.23593
16-01-2021,07:00,32.98925,9.7,13.6,16.46453,2.59525
16-01-2021,08:00,33.77313,13.6,12.7,13.47098,2.28067
16-01-2021,09:00,38.10913,8.8,7.4,10.77678,2.98847
16-01-2021,10:00,45.80202,6.9,7.3,11.42538,4.01084
16-01-2021,11:00,41.64123,4.9,3.7,18.90926,2.51661
16-01-2021,12:00,45.93331,3.4,7.7,19.20861,2.90983
16-01-2021,13:00,48.31984,6.6,13.3,13.3213,3.9322
16-01-2021,14:00,55.40668,8.0,8.2,6.08689,4.08948
16-01-2021,15:00,52.85082,10.0,14.8,5.13893,3.53898
16-01-2021,16:00,58.55955,13.6,16.1,3.04344,4.32542
16-01-2021,17:00,66.85158,15.5,18.8,1.3471,6.76338
16-01-2021,18:00,69.31807,16.9,21.6,1.39699,5.34779
16-01-2021,19:00,64.92542,11.8,15.5,4.64,2.43796
16-01-2021,20:00,64.20554,9.7,15.2,4.73979,3.30304
16-01-2021,21:00,59.35674,10.5,15.1,6.28646,1.9661
16-01-2021,22:00,51.95951,10.8,15.5,10.57721,1.80881
16-01-2021,23:00,47.73824,9.3,11.6,11.62495,1.65152
16-01-2021,24:00,38.01621,7.9,14.9,21.55356,1.17966
17-01-2021,01:00,41.36427,7.4,8.4,21.9527,1.36048
17-01-2021,02:00,26.69261,8.8,15.5,37.65221,1.15118
17-01-2021,03:00,26.3706,9.3,11.0,38.81637,1.09885
17-01-2021,04:00,14.89174,7.6,15.1,46.49981,0.7064
17-01-2021,05:00,14.5845,7.5,11.4,46.20046,1.02036
17-01-2021,06:00,18.40642,7.5,9.3,41.66024,0.94187
17-01-2021,07:00,22.5907,4.1,13.9,39.71443,1.25583
17-01-2021,08:00,29.35394,5.2,11.1,33.32819,1.02036
17-01-2021,09:00,44.54784,8.2,7.5,20.85507,1.25583
17-01-2021,10:00,44.38118,7.8,7.9,19.957,1.4913
17-01-2021,11:00,28.21724,7.2,14.7,40.5626,0.78489
17-01-2021,12:00,13.77839,20.3,5.9,54.5325,0.39245
17-01-2021,13:00,11.84112,8.0,10.8,55.72992,0.31396
17-01-2021,14:00,19.1694,9.2,14.0,49.39358,0.78489
17-01-2021,15:00,18.37633,8.9,11.5,51.73852,0.62791
17-01-2021,16:00,29.0368,11.1,17.6,39.56475,0.62791
17-01-2021,17:00,41.2082,9.1,12.9,24.69679,1.02036
17-01-2021,18:00,54.77689,13.7,23.6,14.11958,2.11921
17-01-2021,19:00,64.37563,21.3,25.0,8.08259,3.13957
17-01-2021,20:00,63.31384,22.3,28.1,7.18452,3.689
17-01-2021,21:00,51.24602,21.0,28.4,12.07399,2.27619
17-01-2021,22:00,51.18776,21.8,24.1,7.88302,2.1977
17-01-2021,23:00,50.77836,18.1,29.6,5.73764,2.27619
17-01-2021,24:00,47.38756,19.3,29.1,5.48818,2.11921
18-01-2021,01:00,47.82139,17.3,25.5,7.25104,1.56669
